Date,Tweet_id,Verified,Tweet,User,Location,Source,Likes,Followers,Following,Retweets
2020-11-16 07:29:12,1328238674920701954,False,@ANI Haha! This Chadha guy is a joke. He promised to resign from politics after AAP's poor show in Punjab. And here he is talking about others running away 😆 @raghav_chadha,gauravhagarwal,,Twitter Web App,3,11,457,0
2020-11-16 07:23:44,1328237300933771265,False,"Ye Maine banaya Hai just a small gesture of love💕Dil tha Ki apse mil kar Apko dun par nhi mil pae🥺🥺 Chal koi baat nhi jab Aap Punjab aoge tab mil lungi Vaise to Apko pata Hai #Princess that we all love U alot par phir bhi I want to say it again that I 💓U alot
@OfficialSidNaaz https://t.co/yzMesxZxIn",BhambariKusum,,Twitter for Android,111,7,8,29
2020-11-16 05:34:34,1328209827856748545,False,"@JOY50037414 @rvaidya2000 Punjab was a fake euphoria.. they won't be even visible in next election..they party will die down gradually.. it is not even in top ten list of alternatives... delhi as I said ,one strong BJP leader and AAP will do good bye from delhi also ..",sunilpattu,India,Twitter for Android,1,221,781,0
2020-11-16 04:46:55,1328197835301466112,False,"@AnshulGarg80 hello ji, aap please first look jaldi dedo woh punjab mein shoot hua project ka. aur haan aap please ek-do hafte ke baad gaane ko release krdo, beech mein loads of promotions and 3 beautiful posters please😚❤️",anyrandom11,mai hoon hi nahi iss duniya ki,Twitter for iPhone,0,660,604,0
2020-11-15 17:39:01,1328029752968441856,False,@shethal1 @MananShaik2 Give m ans if u fought with ur partner and u are upset fir aap iv dene jao to? But we have seen in Punjab they were happy bb m bhi dekha hai ladte dono fir ek ho jate the,SawlaniTisha,,Twitter for Android,2,305,865,0
2020-11-15 16:33:29,1328013262479261696,False,"@PMOIndia @AmitShah @ArvindKejriwal @drharshvardhan @AjayMahawarBJP @ZeeNews @DDNewsHindi Why is Ajay Mahawar BJP using foul words against AAP CM Kejriwal?In democracy peoples awareness&amp;co-operation is needed.Punjab,Haryana&amp;UP must take strict action on pollution.Why blame anyone https://t.co/YOqh4II2wj",skashamahajan,,Twitter Web App,1,279,259,1
2020-11-15 15:48:31,1328001945068572675,False,"@CHZIA03425115 Sir ab aap sindh aur punjab KO mix na karain. Wo karachi hai aur ye federal, just like you said. Btw I also saw many videos and first hand experience where TLP walking towards faizabad with rods.",puttingthingsr1,,Twitter for iPhone,0,0,36,0
2020-11-15 14:54:09,1327988261562662912,False,"@Astute_Dopey @ng_p_f @TheMohil8 @ANI Left right centre se zyada important h kaam ... with a centre right stance he will get more popularity...

Baki pichli baar only 6-8 month 200 unit free elec thi ...is bar 5 saal rahegi...

Fair election ho to koi hila nhi sakta delhi se... baki goa,punjab has high chances 4 AAP",Honestpoliticss,,Twitter Web App,0,10,27,0
2020-11-15 14:52:00,1327987723106349056,False,"@artijourno 1. If pollution isn’t good, go after things that actually pollute. Why go after the least impactful issue? Solve the farmer issue, let the Delhi govt pay for it. If AAP is afraid of upsetting Punjab farmers due to their political ambitions why aren’t you calling them out on it?",Doubledecacorn,🐅🐘🦁,Twitter Web App,0,587,1033,0
2020-11-15 14:49:39,1327987130677690370,False,@sidharth_shukla you are a player. Apko jab lagta h sidnaz engagement kam ja rhi h aap sidnaz content post krte ho like letters after bb jabki aap apna content krte thai from sana's gifts then punjab trip ab puchna mt kaise.. still playing w a girl's emotions and fans 2 #chutiya,Reva67229646,,Twitter Web App,1,0,1,0
2020-11-15 14:35:13,1327983499354066944,False,"@Astute_Dopey @ng_p_f @TheMohil8 @ANI New party h bhai...only formed in 2012-13

Chunav ladne/Jeetne k liye paisa chahiye 

And AAP doesn't have corruption money like other parties

India is a vast country. 

Assam / West bengal sab jeetegi thoda time to do bhai 

Not to forget AAP is main opposition in Punjab",Honestpoliticss,,Twitter Web App,0,10,27,0
2020-11-15 14:18:06,1327979191183110145,False,"@ng_p_f @TheMohil8 @ANI 2022 is crucial year. 

If AAP wins uttarakhand, Goa ,Punjab 

Then AK should fight LS elections 

Then it will be tough for BJP

Lekin agar Rahul vs Modi raha tb to BJP hi jeetegi",Honestpoliticss,,Twitter Web App,0,10,27,0
2020-11-15 14:06:52,1327976364222205952,False,"@ANI If its EVM then how did congress won in Punjab, Maharastra and AAP in delhi ?",iamGAK4,"Mumbai, India",Twitter for iPhone,0,114,153,0
