Date,Tweet_id,Verified,Tweet,User,Location,Source,Likes,Followers,Following,Retweets
2020-11-20 01:05:21,1329591628235907072,False,"KTR v/s Rock star

1. Where are the one lakh 2 BHK?
2. Top 5 IT giants came to hyd because of Talent pool(your words) what is your contribution in nurturing the talent pool? 
3. Elections are in Telangana why will state BJP write letter to Chief Election in Delhi? #FakeItLikeKTR https://t.co/yAqu1LrHNS https://t.co/anXkQV6Wc9",Sagar4BJP,Warangal,Twitter for iPhone,37,8818,740,10
2020-11-20 00:25:42,1329581651534503937,False,Path to Delhi in 2024 is TN(&amp; South India). People such as Amit Shah understands that but so called TN BJP supporters are real dumbos. https://t.co/TIUlN1EVbw,rajinikanth_ss,,Twitter for iPhone,0,9227,9459,0
2020-11-19 23:57:35,1329574573142994945,False,"I tweeted to Delhi police about a person openly creating, religious hated which could end up in communal violence and I proofed it Delhi police is Bias for sure they didnt Act because Kapil Mishra belongs to BJP. https://t.co/2ydA376Tyc",GangaDh04120533,,Twitter Web App,1,230,843,0
2020-11-19 23:29:44,1329567566897897473,False,"@vijju_truth @KanchanGupta I'm not saying Diwali event is a super spreader event. But Kejriwal spent a lot of effort,money on that event instead of focusing on Covid control.  Bitter truth is other states are doing better. Delhi is the worst per capita. Rallies organized by all parties not just BJP.",srikramanam,"California, USA",Twitter Web App,1,50,178,0
2020-11-19 21:48:26,1329542070910926849,False,"As Delhi caps guest list to 50, function organisers make beeline to Gurugram venues https://t.co/YewxRFUzCe  Gurugram is also witnessing a sharp spike in #covid19 cases BUT seems neither the local administration NOR the state  BJP GOVT are bothered...",arsuno,,Twitter Web App,0,23,4,1
2020-11-19 21:25:03,1329536188626083840,False,"@greatbong Oh , this idiot wants UP health infrastructure to Delhi , while enjoying under the US sun. Your hypocrisy needs to cross all limit to become a BJP / Modi bhakt.",CrookedBong,"Kolkata,  India",Twitter Web App,0,185,1929,0
2020-11-19 20:34:14,1329523398041423873,True,"Warmly welcomed @VanathiBJP akka, newly appointed President of BJP Mahila Morcha at our National Headquarters in Delhi today. Having served the BJP for 33 years, she has risen the ranks with her hard work &amp; commitment to public service. Best wishes for her continued success! https://t.co/8osMbfuExD",MrsGandhi,"Maharashtra, India",Twitter for Android,744,462189,1377,68
2020-11-19 20:09:55,1329517281693499393,False,"@Penghanged @DevangVDave Absolutely right but where were you when students was protesting in delhi and they were beaten up ...And Shaheen Bagh protestors are called anti-national and terrorist ....
You are absolutely right BJp should shame on them self just like Ahmedabad 2002 we are also facing disunity",Wasim62602724,,Twitter for Android,0,2,18,0
2020-11-19 20:08:50,1329517007025258496,False,@amitmalviya Just like BJP fell from 100% in Lok Sabha to 10% in Assembly elections in Delhi. Same gonna happen in WB.,_verita_serum_,,Twitter Web App,1,135,525,0
2020-11-19 19:53:35,1329513170608730118,False,@AamAadmiParty @raghav_chadha Learned Dumbo. Stand upto Fascists if you have the guts. 12 MLAs being bought is a crime that BJP has to be ashamed of. They have to purchase Congress MLAs but they don't need to purchase AAP MLA's. AAP is nothing but the Delhi BJP unit right now. So no big deal.,hanif100793,"चेन्नई, भारत",Twitter for Android,0,35,31,0
2020-11-19 19:49:47,1329512214349316097,False,"@ArvindKejriwal you keep on thinking what to do, learn from @vijayrupanibjp how to take pro-active decisions, Delhi is in more worse condition than Ahmedabad, but i don't know what are you waiting for.
@msisodia #delhi #Ahmedabad #COVID19 #aap #bjp #congress #IndiaFightsCorona",rohitgupta1289,,Twitter for Android,2,13,60,0
2020-11-19 19:34:35,1329508388452098048,False,"@ShivamSomaiya1 I don't think so dear, because today itself they (BJP) said ""markets lockdown in Delhi"" is not feasible. Then how come they put extend complete lockdown in Ahmedabad? Although i too pray that we get we are asking for from so many days and sleepless nights.🙏🙏",KushalShah0218,,Twitter for Android,1,11,30,0
2020-11-19 19:12:43,1329502883713220609,False,சரித்திரம் படைப்போம்!❤️🇮🇳 some Of the Pictures from BJP head Quarters Delhi #bjpheadoffice #BJP @BJP4India @BJP4TamilNadu https://t.co/ZNnshFu5m6,JlxmiBjp,India,Twitter for iPhone,75,12071,688,3
