Date,Tweet_id,Verified,Tweet,User,Location,Source,Likes,Followers,Following,Retweets
2020-11-20 17:39:08,1329841722604494855,False,"Happy b day Respected MP Sir🙏🙏❤️❤️
@yadavteju 
@Rajlakshmiyadav https://t.co/FPePrfYxC6",Ashishyadav_SP,Mainpuri U.P,Twitter for Android,112,4402,784,14
2020-11-20 17:05:11,1329833180220821505,False,"@IGN I just don't like GTA Online :/ Shame the MP has become the sole focus of Rockstar these days, would have been dope to see a SP DLC kick off the new gen consoles :( Oh well those days are long gone I guess.",ther3n3gad3,,Twitter Web App,1,53,199,0
2020-11-20 15:49:31,1329814134247010304,False,"@diovontehoward @RealBlameTruth Yeah, I was totally duped in to thinking it was gonna be an OG COD experience.

I wish I had seen that interview before I bought it.  

Shame as the SP was very good but the MP was complete ass.",MiskellyCharlie,"England, United Kingdom",Twitter Web App,2,59,354,0
2020-11-20 15:18:13,1329806258015178753,False,"@yeezy2782 SP short but fun
ZM one map but fun

MP dogshit",RileyTaugor,1600,Twitter Web App,0,16843,161,0
2020-11-20 15:15:16,1329805515765923840,False,"@AkshayY04701918 @TheDeshBhakt @_YogendraYadav @ThePrintIndia @asadowaisi SP small regional outfit,RJD small outfit
Wake up bro...70 and 40 MP seats
MiM won just 2 , tat to defeating shiv sena MP.",Tex41712771,,Twitter for Android,0,986,2754,0
2020-11-20 14:58:26,1329801281322459138,False,"@rohini_sgh @atti_cus CM of one state, minister from other state are strongly speaking against it. Party has been speaking against it since 2010. Maybe leaders from state where this is being spoken strongly should come out strongly against it. Congress in MP and SP/BSP/Congress in UP",Aaabshar,,Twitter for iPhone,3,9645,1371,0
2020-11-20 14:28:46,1329793813678788611,False,"got a ps5 secured.

fuck i spend way too long checking the site before, but when i fucking look at it like at the next day randomly after work there sits one single ps5 on the online store.

my #2020luck is spend for this year.

Also be honest did you get one for SP or MP?",Silver0Soldier,,Twitter Web App,0,568,258,0
2020-11-20 14:26:54,1329793345066065924,False,A3 and mhyk competing to see who drives me insane first with how fast their sp/mp refils skdjdjfjf,theuglyfairy,Lost in Knights Hell,Twitter for Android,1,436,397,0
2020-11-20 13:55:40,1329785484680318976,False,"@That90sKidTV Oh hell NAW! 

Leave that toxic MP to Rockstar mate.. CDPR games must stay true to SP.",ABurghouts,Netherlands,Twitter Web App,2,798,831,1
2020-11-20 13:27:56,1329778504536182784,False,"Nice conversation 👍
@rajnathsingh

  @drnarottammisra
   @AmitShah

  @JPNadda
@narendramodi
@MohanBhagwat_
@ChouhanShivraj

@JM_Scindia

@RewaCollector 

@SP_Rewa 

@rewacommissione 

@IG_Rewa 

@DGP_MP",4lFRj9Vt1Y3iPKv,"मध्य प्रदेश, भारत",Twitter for Android,0,0,15,0
2020-11-20 13:23:54,1329777488801632256,False,"Respected )#
Nice conversation 👍
@rajnathsingh

  @drnarottammisra
   @AmitShah

  @JPNadda
@narendramodi
@MohanBhagwat_
@ChouhanShivraj

@JM_Scindia

@RewaCollector 

@SP_Rewa 

@rewacommissione 

@IG_Rewa 

@DGP_MP",4lFRj9Vt1Y3iPKv,"मध्य प्रदेश, भारत",Twitter for Android,0,0,15,0
2020-11-20 13:21:18,1329776836348309507,False,"Respected 
@rajnathsingh

  @drnarottammisra
   @AmitShah

  @JPNadda
@narendramodi
@MohanBhagwat_
@ChouhanShivraj

@JM_Scindia

@RewaCollector 

@SP_Rewa 

@rewacommissione 

@IG_Rewa 

@DGP_MP",4lFRj9Vt1Y3iPKv,"मध्य प्रदेश, भारत",Twitter for Android,0,0,15,0
2020-11-20 13:02:06,1329772005688827904,False,"@obpogueRK @kushUGHraa @ange1_priya Meetha Pan and Masal Pan is the same thing.

What y'all seem to be confused about I'd Saada Pan and Masala Pan.

SP : Chuna, Kattha, Supari, Elachi etc.
MP : Gulkand, Variyari, Tuti fruti, cherry, kismis etc.

I suggest y'all try Maghai too. They're made in a pack of 3.",Spacemanspiif,Earth - Planet Zorg,Twitter Web App,1,73,27,1
2020-11-20 12:58:31,1329771101950537729,False,"@infrarogue89 Uncharted 4 has MP.  TLOU2 is getting MP.  You left out GT Sport, which has MP but brought up Forza Horizon, Ghost of Tsushima has MP, TLOUR has MP (since you're bringing up older games like MCC), Killzone SF has MP, Everybody's Golf has MP.  Saying PS only has SP is wrong.",MistahShowtime,Arkansas,Twitter Web App,0,114,622,0
2020-11-20 11:44:39,1329752511645949956,False,Analytics based variable Compactability Set-Point VComp-SP control solution by MPM Infosoft for improved casting outcomes - https://t.co/lCX1yJEf6Y,mpmsandman,"Nagpur, India",Mailchimp,0,180,239,0
2020-11-20 11:43:46,1329752292929761281,False,Analytics based variable Compactability Set-Point VComp-SP control solution by MPM Infosoft for improved casting outcomes - https://t.co/vALCHo3Rzo,mpmsandman,"Nagpur, India",Mailchimp,0,180,239,0
2020-11-20 11:41:41,1329751767626690560,False,Analytics based variable Compactability Set-Point VComp-SP control solution by MPM Infosoft for improved casting outcomes - https://t.co/U81cglFjL2,mpmsandman,"Nagpur, India",Mailchimp,0,180,239,0
2020-11-20 11:20:46,1329746501476765696,False,"@infrarogue89 “An important difference between MP and SP games:”
There, I fixed it for you...",EliasHUE24,Ελλάδα ,Twitter for iPhone,5,20,225,0
2020-11-20 11:12:04,1329744313299984390,False,"Call of Duty: Black Ops Cold War Review: Stellar SP, Same-Old MP, Scrawny Zombies
https://t.co/OzECN3V0fp",D_S_O_Gaming,,Twitter Web App,1,2265,240,0
2020-11-20 09:24:12,1329717169647742976,False,"@Thornejohny @pcgamer Not really. I bet there's actually a fair amount of people who are both into wrestling and gears, MP part of gears is like MP part of COD - whatever happens in SP, stays there. They don't make game after game to milk it, they simply add cosmetic DLC.",kressnik,Republic of Belarus,Twitter Web App,2,27,89,0
2020-11-20 07:50:45,1329693650373193728,False,"@Mercury2P Yeah, these are mostly SP. I'll often avoid a lot of MP too. Just need something to kill time with atm haha",LycaonpictusG,"England, United Kingdom",Twitter for Android,1,8551,4721,0
2020-11-20 06:31:01,1329673586215444481,False,DT Darren Chester MP: Our Australian Army is getting on with the job. Senator Jim Molan AO DSC and I were fortunate enough to meet with #YourADF from Sp… https://t.co/1MUlkyITfq https://t.co/HKgw7vvnGV,DeletedByAusMPs,,Politwoops,1,1782,7,0
2020-11-20 05:54:23,1329664366644396032,False,"@Funk_1hunnit @Arcade_Critic @BattlefrontGam5 @XcloudTimdog Who said it's one MP game
Who says I like all those sp games and once the sp game is done for most people it's done for good and there's no longer any value like which would have more value Black ops 2 in gamepass or Tlou2",GoldenVitus,A Place ,Twitter for Android,0,14,10,0
2020-11-20 05:20:04,1329655729804828672,False,"@SudarshanNewsTV @ChouhanShivraj @OfficeofSSC @CMMadhyaPradesh @CMandsaur @JansamparkMP @DGP_MP @mandsaur_sp ShameOnBhimAarmi
 How they behave, he is very old age person how BhimArmi person behave like very Shamefull....

#ShameOnYou @BhimArmyChief",GajendraGuda," Pali,Rajasthan, India",Twitter for Android,0,28,285,0
2020-11-20 04:00:11,1329635627206381573,False,"@infrarogue89 I mean after I beat Halo, and Gears I barely play the MP. I prefer SP stories. MP is whatI play when I’m bored and don’t want to think much. I have nearly 400 hours of Final Fantasy XV and around 100 in Halo MCC. There are people who put hundreds-thousands of hours into 1 SP game",NierEnix,,Twitter for iPhone,1,109,186,0
